SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
113282,1,1,0,0,1,1,90000.0,247500.0,12375.0,247500.0,1,0,4,0,1,0.019689,-12198,-218,-6272.0,-363,,1,1,0,1,0,0,6,3.0,2,2,4,7,0,0,0,0,0,0,27,,0.03448375218132544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,0,0.0,0.0,0.0,0.0,-173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
104828,0,1,1,0,1,0,166500.0,270000.0,13500.0,270000.0,6,0,4,0,1,0.04622,-17021,-2240,-1103.0,-571,,1,1,1,1,0,0,17,2.0,1,1,1,16,0,1,1,0,1,1,13,0.6666816524520304,0.2858978721410488,0.4561097392782771,0.1237,0.1177,0.9781,0.7008,0.0142,0.0,0.2069,0.1667,0.0417,0.0387,0.1009,0.10300000000000001,0.0,0.0,0.1261,0.1222,0.9782,0.7125,0.0144,0.0,0.2069,0.1667,0.0417,0.0396,0.1102,0.1074,0.0,0.0,0.1249,0.1177,0.9781,0.7048,0.0143,0.0,0.2069,0.1667,0.0417,0.0394,0.1026,0.1049,0.0,0.0,3,0,0.081,4,0,1.0,0.0,1.0,0.0,-436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
110823,1,1,0,0,0,2,157500.0,450000.0,22500.0,450000.0,1,2,4,3,1,0.02461,-12745,-605,-5690.0,-2595,,1,1,0,1,0,0,10,3.0,2,2,1,15,0,0,0,0,0,0,21,,0.513086642062764,0.3092753558842053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,9.0,0.0,9.0,0.0,-188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
106406,0,0,0,0,0,1,135000.0,430582.5,21073.5,355500.0,6,5,1,1,1,0.030755,-11540,-354,-791.0,-2519,,1,1,0,1,0,0,6,3.0,2,2,5,11,0,0,0,0,0,0,37,0.746439747407822,0.6774370537128747,,0.0309,0.0279,0.9856,0.8028,0.0049,0.0,0.069,0.1667,0.2083,0.0114,0.0252,0.0288,0.0,0.0,0.0315,0.0289,0.9856,0.8105,0.005,0.0,0.069,0.1667,0.2083,0.0117,0.0275,0.03,0.0,0.0,0.0312,0.0279,0.9856,0.8054,0.0049,0.0,0.069,0.1667,0.2083,0.0116,0.0257,0.0293,0.0,0.0,3,0,0.0324,5,0,0.0,0.0,0.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
108752,1,0,1,1,0,2,157500.0,497520.0,36202.5,450000.0,6,5,4,1,4,0.020246,-10785,-463,-2733.0,-2733,18.0,1,1,1,1,0,0,13,4.0,3,3,1,10,0,0,0,0,0,0,45,0.18694672044597016,0.2355971920996109,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,1.0,2.0,0.0,-1193.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
116413,0,0,1,1,0,0,99000.0,675000.0,21775.5,675000.0,6,5,4,3,2,0.035792000000000004,-16039,-1926,-4488.0,-4471,10.0,1,1,1,1,0,0,8,1.0,2,2,2,9,0,0,0,1,1,1,45,,0.7042741948081677,0.7180328113294772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,2.0,2.0,1.0,-1694.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
116519,0,0,0,0,1,2,225000.0,1314117.0,36265.5,1147500.0,6,2,1,1,1,0.003069,-13832,-1767,-380.0,-3046,,1,1,0,1,1,0,10,4.0,3,3,4,10,0,0,0,0,0,0,27,,0.7189288578041194,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,-475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
107752,0,0,1,1,0,0,135000.0,472104.0,13113.0,373500.0,1,5,1,1,1,0.0228,-16270,-2886,-3914.0,-4869,5.0,1,1,1,1,0,0,2,2.0,2,2,1,16,0,0,0,0,0,0,33,,0.4758733572265654,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,2.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107808,0,0,0,0,1,0,135000.0,454500.0,43150.5,454500.0,6,1,1,1,1,0.003122,-22707,365243,-6028.0,-4115,,1,0,0,1,1,0,10,2.0,3,3,4,16,0,0,0,0,0,0,53,0.5570160961792607,0.1524426681980234,0.6178261467332483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,1.0,1.0,1.0,-175.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,8.0
106333,0,0,0,0,1,0,135000.0,323388.0,31630.5,292500.0,6,5,4,1,1,0.020713,-15953,-128,-5811.0,-4705,,1,1,0,1,0,0,17,2.0,3,2,2,6,0,0,0,0,0,0,37,,0.07491593564809237,0.7194907850918436,0.0887,0.0882,0.9791,0.7144,0.0857,0.0,0.2069,0.1667,0.2083,0.0671,0.0714,0.0848,0.0039,0.0068,0.0903,0.0915,0.9791,0.7256,0.0865,0.0,0.2069,0.1667,0.2083,0.0686,0.0781,0.0884,0.0039,0.0072,0.0895,0.0882,0.9791,0.7182,0.0863,0.0,0.2069,0.1667,0.2083,0.0683,0.0727,0.0863,0.0039,0.0069,3,0,0.115,4,0,2.0,0.0,2.0,0.0,-1529.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
117636,0,0,1,1,1,0,60750.0,327024.0,11875.5,270000.0,6,1,4,1,1,0.028663,-20472,365243,-2822.0,-4021,19.0,1,0,0,1,1,0,10,2.0,2,2,4,9,0,0,0,0,0,0,53,,0.5568134535223728,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
118011,1,0,1,1,0,1,427500.0,619254.0,26365.5,553500.0,6,0,4,1,1,0.035792000000000004,-17753,-6757,-6785.0,-1307,15.0,1,1,0,1,0,0,12,3.0,2,2,6,12,0,0,0,0,0,0,3,,0.6821494024916436,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-2842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
121410,1,0,0,0,0,1,180000.0,378117.0,21834.0,342000.0,6,5,4,1,1,0.030755,-15817,-3412,-7233.0,-4059,,1,1,0,1,0,0,12,3.0,2,2,4,13,0,0,0,0,1,1,3,0.3476231533312717,0.2704839882240554,0.13510601574017175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
106456,1,0,1,0,1,2,202500.0,808650.0,29839.5,675000.0,6,5,4,1,1,0.009334,-14142,-625,-633.0,-4876,,1,1,1,1,1,0,13,4.0,2,2,1,17,0,0,0,0,0,0,34,0.5488680415990963,0.15419126042562584,0.38079968264891495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-2073.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
120373,0,0,1,0,0,0,112500.0,416052.0,12744.0,292500.0,6,5,4,1,1,0.019689,-12070,-1554,-2591.0,-4501,,1,1,0,1,0,0,17,2.0,2,2,2,10,0,0,0,0,0,0,19,0.1685057869542542,0.2574554279933875,0.3962195720630885,0.0722,0.0706,0.9781,0.7008,0.0079,0.0,0.1379,0.1667,0.2083,0.0478,0.057999999999999996,0.0664,0.0039,0.0043,0.0735,0.0732,0.9782,0.7125,0.0079,0.0,0.1379,0.1667,0.2083,0.0489,0.0634,0.0692,0.0039,0.0046,0.0729,0.0706,0.9781,0.7048,0.0079,0.0,0.1379,0.1667,0.2083,0.0486,0.059000000000000004,0.0676,0.0039,0.0044,4,0,0.0616,0,0,1.0,1.0,1.0,1.0,-8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105766,0,1,1,0,0,1,360000.0,180000.0,9000.0,180000.0,6,0,4,1,1,0.04622,-12287,-3502,-677.0,-1876,,1,1,0,1,0,0,10,3.0,1,1,1,17,0,1,1,0,0,0,22,0.2557809742659977,0.6438404923326116,0.2276129150623945,0.4598,0.1813,0.995,,,0.56,0.2414,0.625,,,,0.5695,,0.0,0.4685,0.1882,0.995,,,0.5639,0.2414,0.625,,,,0.5934,,0.0,0.4642,0.1813,0.995,,,0.56,0.2414,0.625,,,,0.5798,,0.0,0,0,0.5187,4,0,0.0,0.0,0.0,0.0,-524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
103245,0,0,0,0,1,1,270000.0,545040.0,39627.0,450000.0,6,5,4,2,1,0.018029,-12218,-5393,-5329.0,-245,,1,1,0,1,0,0,6,2.0,3,3,4,4,0,0,0,0,0,0,37,,0.38687195701320254,0.2314393514998941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,9.0,0.0,9.0,0.0,-1137.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
117277,1,0,0,0,1,1,337500.0,732915.0,79065.0,675000.0,6,5,1,3,1,0.00823,-10782,-1007,-4371.0,-2926,,1,1,0,1,0,1,0,2.0,2,2,2,14,0,1,1,0,0,0,45,0.2029045043570797,0.5545620405889784,0.12610055883623253,0.0155,0.0,0.9329,0.08199999999999999,0.0019,0.0,0.0345,0.0833,0.125,0.0211,0.0126,0.0092,0.0,0.0,0.0158,0.0,0.9329999999999999,0.1179,0.0019,0.0,0.0345,0.0833,0.125,0.0216,0.0138,0.0096,0.0,0.0,0.0156,0.0,0.9329,0.0943,0.0019,0.0,0.0345,0.0833,0.125,0.0215,0.0128,0.0094,0.0,0.0,3,0,0.0083,5,0,0.0,0.0,0.0,0.0,-524.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
107960,0,0,0,0,0,0,180000.0,582768.0,31176.0,540000.0,6,5,1,1,1,0.035792000000000004,-19765,-2071,-9856.0,-3298,,1,1,0,1,1,0,0,2.0,2,2,6,12,0,0,0,0,0,0,5,0.7776496866531123,0.7247813362830618,0.5370699579791587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-3093.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
104017,1,0,1,1,0,1,135000.0,545040.0,25537.5,450000.0,6,5,4,1,1,0.018209,-11409,-496,-128.0,-3337,12.0,1,1,1,1,1,0,17,3.0,3,3,3,6,0,0,0,0,1,1,45,0.16443381332217438,0.4985367596923527,0.4686596550493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,5.0,0.0,5.0,0.0,-655.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108047,0,0,0,0,1,0,157500.0,192874.5,15057.0,166500.0,6,0,4,3,1,0.019101,-21552,-3326,-3145.0,-5109,,1,1,0,1,0,0,12,1.0,2,2,4,17,0,0,0,0,1,1,49,,0.7040600927813855,0.7421816117614419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-226.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
102789,1,0,0,0,1,0,90000.0,593010.0,23107.5,495000.0,6,5,3,1,1,0.030755,-19032,-2022,-8725.0,-1162,,1,1,0,1,0,0,11,2.0,2,2,5,14,0,0,0,0,0,0,45,,0.6624885355953175,0.4436153084085652,0.0505,0.0814,0.9876,0.83,0.0092,0.0,0.1379,0.1667,0.2083,0.0468,0.0403,0.0492,0.0039,0.006999999999999999,0.0515,0.0845,0.9876,0.8367,0.0093,0.0,0.1379,0.1667,0.2083,0.0479,0.0441,0.0512,0.0039,0.0074,0.051,0.0814,0.9876,0.8323,0.0093,0.0,0.1379,0.1667,0.2083,0.0476,0.040999999999999995,0.05,0.0039,0.0072,3,0,0.0452,5,0,4.0,0.0,4.0,0.0,-723.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
102042,0,0,1,1,1,0,225000.0,900000.0,26446.5,900000.0,6,5,1,2,1,0.015221,-18954,-1383,-6672.0,-2465,6.0,1,1,0,1,1,0,2,1.0,2,2,6,15,0,0,0,0,0,0,51,,0.5468574160420228,,0.2278,0.1198,0.9841,0.7824,0.0764,0.24,0.2069,0.3333,0.375,0.1428,0.1816,0.2236,0.0193,0.0123,0.2321,0.1244,0.9841,0.7909,0.0771,0.2417,0.2069,0.3333,0.375,0.1461,0.1983,0.233,0.0195,0.0131,0.23,0.1198,0.9841,0.7853,0.0769,0.24,0.2069,0.3333,0.375,0.1453,0.1847,0.2276,0.0194,0.0126,3,0,0.2203,4,0,0.0,0.0,0.0,0.0,-339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
122473,1,0,0,1,0,0,135000.0,562500.0,18274.5,562500.0,6,0,4,1,1,0.030755,-19702,-361,-12500.0,-3232,12.0,1,1,0,1,1,0,6,2.0,2,2,6,13,0,0,0,1,1,0,42,0.460152798036122,0.617949467635191,0.3979463219016906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-1892.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
120582,0,0,0,1,0,0,225000.0,338832.0,15052.5,292500.0,6,1,4,0,1,0.035792000000000004,-20636,365243,-10111.0,-3954,3.0,1,0,0,1,0,0,10,2.0,2,2,0,14,0,0,0,0,0,0,53,0.7800400972466038,0.7043106287563394,0.6161216908872079,0.1629,0.0157,0.9826,0.762,0.1528,0.04,0.0345,0.3333,0.0417,0.0689,0.1286,0.0868,0.0193,0.1924,0.166,0.0163,0.9826,0.7713,0.1542,0.0403,0.0345,0.3333,0.0417,0.0705,0.1405,0.0905,0.0195,0.2036,0.1645,0.0157,0.9826,0.7652,0.1538,0.04,0.0345,0.3333,0.0417,0.0701,0.1308,0.0884,0.0194,0.1964,3,2,0.0835,1,0,9.0,0.0,9.0,0.0,-1427.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
111549,1,0,1,1,1,0,121500.0,254700.0,20250.0,225000.0,6,5,1,1,1,0.010556,-15146,-4306,-4012.0,-4139,12.0,1,1,1,1,1,0,17,2.0,3,3,0,10,0,0,0,0,1,1,33,0.2072490475481457,0.4365364209954883,0.108924403541012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
104934,0,0,0,0,1,0,225000.0,1154362.5,33880.5,1008000.0,6,5,1,1,1,0.010032,-23450,-849,-13069.0,-4535,,1,1,0,1,0,0,10,2.0,2,2,5,5,0,0,0,0,0,0,45,,0.7434827584958297,0.4668640059537032,0.0845,0.0802,0.9767,0.6804,0.0277,0.0,0.1379,0.1667,0.2083,0.0599,0.0639,0.0602,0.0154,0.0163,0.0861,0.0832,0.9767,0.6929,0.027999999999999997,0.0,0.1379,0.1667,0.2083,0.0613,0.0698,0.0627,0.0156,0.0173,0.0854,0.0802,0.9767,0.6847,0.0279,0.0,0.1379,0.1667,0.2083,0.061,0.065,0.0613,0.0155,0.0167,3,0,0.0498,5,0,0.0,0.0,0.0,0.0,-1331.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
122642,0,0,0,0,1,1,67500.0,450000.0,19953.0,450000.0,6,5,4,1,1,0.028663,-17095,-9954,-9328.0,-627,,1,1,0,1,0,0,17,3.0,2,2,2,13,0,0,0,0,0,0,34,,0.5604851677321562,0.3996756156233169,0.0928,0.0927,0.9806,,,,0.2069,0.1667,,0.0162,,0.0802,,,0.0945,0.0962,0.9806,,,,0.2069,0.1667,,0.0166,,0.0836,,,0.0937,0.0927,0.9806,,,,0.2069,0.1667,,0.0165,,0.0817,,,0,0,0.0703,4,0,1.0,0.0,1.0,0.0,-1297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
106338,0,1,0,0,0,0,225000.0,292500.0,14625.0,292500.0,6,0,1,1,1,0.072508,-18345,-2725,-2586.0,-1888,,1,1,0,1,1,0,0,2.0,1,1,5,17,0,0,0,0,0,0,3,0.7944905456726309,0.7719172734683579,,0.2722,0.1013,0.9856,0.8028,0.1227,0.24,0.1034,0.875,0.0417,0.0,0.2185,0.3245,0.0154,0.0134,0.2773,0.1051,0.9856,0.8105,0.1238,0.2417,0.1034,0.875,0.0417,0.0,0.2388,0.3381,0.0156,0.0141,0.2748,0.1013,0.9856,0.8054,0.1235,0.24,0.1034,0.875,0.0417,0.0,0.2223,0.3304,0.0155,0.0136,3,0,0.2582,4,0,0.0,0.0,0.0,0.0,-559.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
113068,0,0,0,0,1,0,72000.0,625536.0,33457.5,540000.0,1,5,4,1,1,0.015221,-15973,-7915,-4381.0,-4398,,1,1,1,1,1,0,17,2.0,2,2,6,13,0,0,0,0,0,0,45,,0.3733321798206323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,2.0,0.0,2.0,0.0,-151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
117666,1,0,1,0,1,2,157500.0,521280.0,47938.5,450000.0,6,5,4,1,1,0.020713,-14321,-484,-3479.0,-4504,,1,1,0,1,0,0,10,4.0,3,3,0,9,0,0,0,0,0,0,33,,0.5276252799829542,0.25946765482111994,0.0722,0.0835,0.9811,0.7416,0.0078,0.0,0.1379,0.1667,0.2083,0.062,0.0588,0.0664,0.0,0.0,0.0735,0.0867,0.9811,0.7517,0.0078,0.0,0.1379,0.1667,0.2083,0.0634,0.0643,0.0692,0.0,0.0,0.0729,0.0835,0.9811,0.7451,0.0078,0.0,0.1379,0.1667,0.2083,0.0631,0.0599,0.0676,0.0,0.0,3,0,0.0522,5,0,1.0,1.0,1.0,0.0,-2217.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
123166,1,0,1,0,0,0,174150.0,545040.0,25537.5,450000.0,6,5,4,3,1,0.031329,-8883,-1270,-1312.0,-1312,,1,1,0,1,0,0,6,1.0,2,2,6,9,0,0,0,1,1,0,37,,0.12521640353152594,0.15663982703141147,0.1144,0.0562,0.9811,0.7416,0.0176,0.0,0.2759,0.1667,0.2083,0.0676,0.0925,0.1056,0.0077,0.0157,0.1155,0.0583,0.9811,0.7517,0.0178,0.0,0.2759,0.1667,0.2083,0.0691,0.10099999999999999,0.1101,0.0078,0.0166,0.1155,0.0562,0.9811,0.7451,0.0177,0.0,0.2759,0.1667,0.2083,0.0687,0.0941,0.1075,0.0078,0.0161,3,0,0.0865,4,0,2.0,2.0,2.0,2.0,-1141.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
102739,0,0,0,1,0,0,180000.0,203760.0,11826.0,180000.0,6,0,1,1,5,0.008473999999999999,-13575,-3735,-933.0,-1492,21.0,1,1,0,1,0,1,10,2.0,2,2,4,9,0,0,0,0,0,0,3,0.5377155347692979,0.4305914894194511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
112614,1,0,0,1,0,1,90000.0,91647.0,7222.5,76500.0,6,5,1,1,1,0.035792000000000004,-11767,-2764,-2405.0,-2598,15.0,1,1,0,1,0,0,17,3.0,2,2,2,15,0,0,0,0,0,0,27,,0.6284755261840672,0.34578480246959553,0.16699999999999998,0.1182,0.9836,0.7756,0.0029,0.08,0.069,0.2917,0.3333,0.1106,0.1362,0.1042,0.0,0.4971,0.1702,0.1226,0.9836,0.7844,0.0029,0.0806,0.069,0.2917,0.3333,0.1132,0.1488,0.1086,0.0,0.5263,0.1686,0.1182,0.9836,0.7786,0.0029,0.08,0.069,0.2917,0.3333,0.1126,0.1385,0.1061,0.0,0.5075,3,0,0.1081,0,0,0.0,0.0,0.0,0.0,-1671.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
106067,1,0,0,0,1,0,202500.0,545040.0,26640.0,450000.0,6,0,4,2,1,0.010276,-19653,-594,-10579.0,-2492,,1,1,1,1,1,0,6,1.0,2,2,4,13,0,0,0,0,0,0,34,,0.6224616354480321,,0.033,0.0,0.9617,0.4764,0.01,0.0,0.1379,0.125,0.1667,0.0665,0.0269,0.0427,0.0,0.0,0.0336,0.0,0.9618,0.4969,0.0101,0.0,0.1379,0.125,0.1667,0.068,0.0294,0.0444,0.0,0.0,0.0333,0.0,0.9617,0.4834,0.0101,0.0,0.1379,0.125,0.1667,0.0676,0.0274,0.0434,0.0,0.0,3,0,0.0336,5,0,0.0,0.0,0.0,0.0,-330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
112398,0,0,1,0,1,0,157500.0,675000.0,29731.5,675000.0,1,1,2,1,1,0.010556,-22336,365243,-2025.0,-4241,,1,0,0,1,1,0,10,2.0,3,3,4,11,0,0,0,0,0,0,53,,0.5399560471428081,0.7267112092725122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,7,2,0.0,0.0,0.0,0.0,-884.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
